id,postal,unmatched_postcode,web,age,date,day_of_week,postcode,sex,household_size,occupation,total_contacts
2286,1,0,0,49,08/06/2009,0,SK9 4AQ,0,4,home,2
2287,1,0,0,56,08/06/2009,5,RG4 5HP,0,3,public,8
2288,1,0,0,59,08/06/2009,5,-,0,2,health,6
2289,1,0,0,60,08/06/2009,5,EX7 9JY,1,2,health,7
2290,1,0,0,50,08/06/2009,3,TN27 8JH,0,4,office,9
2291,1,0,0,-1,08/06/2009,3,CT6 7PR,0,2,unknown,12
2292,1,0,0,22,08/06/2009,6,G75 0DQ,0,3,service,34
2293,1,0,0,72,08/06/2009,0,LL18 1LT,0,1,service,1
2294,1,0,0,52,08/06/2009,3,N6 6QR,0,1,office,10
2295,1,0,0,27,08/06/2009,2,SG12 0ER,0,1,unknown,108
2296,1,0,0,-1,08/06/2009,5,-,-1,-1,unknown,38
2297,1,0,0,31,08/06/2009,6,KA18 1JP,0,4,health,50
2298,1,0,0,41,08/06/2009,3,-,1,3,office,7
2299,1,0,0,77,08/06/2009,1,CV8 2NX,0,1,retired,4
2300,1,0,0,60,08/06/2009,1,S7 2EG,0,2,retired,9
2301,1,0,0,85,08/06/2009,1,CV8 1NJ,0,1,unknown,1
2302,1,0,0,26,08/06/2009,4,RH19 1SB,0,3,health,36
2303,1,0,0,61,08/06/2009,4,BN11 5HT,0,2,health,61
2304,1,0,0,50,08/06/2009,4,BN27 3EQ,0,3,research,47
2305,1,0,0,67,08/06/2009,4,BN17 7AP,0,2,home,16
2306,1,0,0,64,08/06/2009,4,BN21 2RE,0,2,retired,136
2307,1,0,0,56,08/06/2009,3,SE19 3TT,1,3,office,13
2308,1,0,0,39,08/06/2009,1,S41 8JH,0,5,office,39
2309,1,0,0,85,08/06/2009,4,BN20 8SN,1,1,retired,4
2310,1,0,0,69,08/06/2009,4,BN23 7TR,1,2,retired,16
2311,1,0,0,61,08/06/2009,4,BN20 7HR,0,1,health,80
2312,1,0,0,61,08/06/2009,4,BN23 6HR,0,1,service,9
2313,1,0,0,48,08/06/2009,1,S6 3FE,0,3,service,115
2314,1,0,0,53,08/06/2009,1,DN17 3NB,0,2,health,9
2315,1,0,0,54,08/06/2009,1,S10 1BU,0,1,health,51
2316,1,0,0,36,08/06/2009,5,BS23 3BG,0,3,home,8
2317,1,0,0,-1,08/06/2009,0,-,-1,-1,unknown,2
2318,1,0,0,63,08/06/2009,0,CH65 5EA,0,1,retired,14
2319,1,0,0,31,08/06/2009,6,PR1 4BL,1,1,public,19
2320,1,0,0,63,08/06/2009,4,PO7 6PJ,1,2,unknown,78
2321,1,0,0,83,08/06/2009,6,PR4 0DD,1,1,retired,3
2322,1,0,0,63,08/06/2009,6,FY5 1EP,0,2,retired,15
2323,1,0,0,68,08/06/2009,6,PR8 6PQ,1,1,retired,6
2324,1,0,0,23,08/06/2009,3,N4 2BB,0,9,office,15
2325,1,0,0,56,08/06/2009,4,W7 1NQ,1,5,office,20
2326,1,0,0,47,08/06/2009,6,PR3 0QL,0,1,teaching,7
2327,1,0,0,35,08/06/2009,1,-,0,1,office,17
2328,1,0,0,56,08/06/2009,4,GU15 4JW,1,3,office,14
2329,1,0,0,49,08/06/2009,2,PE38 9TB,1,2,public,2
2330,1,0,0,35,08/06/2009,5,RG4 7HR,0,1,unknown,59
2331,1,0,0,63,08/06/2009,4,CR0 1TQ,0,1,retired,19
2332,1,0,0,74,08/06/2009,2,CR2 8QU,1,2,retired,9
2333,1,0,0,42,08/06/2009,4,CR0 4BT,0,2,service,229
2334,1,0,0,44,08/06/2009,0,L31 4EG,0,5,teaching,8
2335,1,0,0,61,08/06/2009,2,IP12 2TE,0,2,labour,16
2336,1,0,0,66,08/06/2009,4,GU2 4JA,1,1,retired,7
2337,1,0,0,52,08/06/2009,0,SK9 2JR,0,3,home,5
2338,1,0,0,62,08/06/2009,5,-,1,2,retired,3
2339,1,0,0,58,08/06/2009,0,DL3 8NG,1,1,teaching,139
2340,1,0,0,42,08/06/2009,5,PL16 0DX,1,3,transport,120
2341,1,0,0,31,08/06/2009,3,TN6 1UL,0,4,teaching,14
2342,1,0,0,10,08/06/2009,0,NE9 5QL,1,5,schoolchild,7
2343,1,0,0,46,08/06/2009,3,TN26 3AF,1,4,office,62
2344,1,0,0,61,08/06/2009,3,DA14 5JS,0,2,retired,6
2345,1,0,0,23,08/06/2009,0,CW8 4BS,0,2,office,15
2346,1,0,0,39,08/06/2009,1,LS24 9DD,0,10,home,13
2347,1,0,0,68,08/06/2009,2,B50 4FN,0,1,unknown,10
2348,1,0,0,81,08/06/2009,3,ME14 4BA,0,3,retired,1
2349,1,0,0,65,08/06/2009,2,CB23 1JE,0,3,retired,8
2350,1,0,0,47,08/06/2009,3,CT10 2AH,0,4,health,34
2351,1,0,0,58,08/06/2009,3,TN38 0NY,0,3,retired,6
2352,1,0,0,41,08/06/2009,6,PA2 9EZ,1,4,unknown,11
2353,1,0,0,72,08/06/2009,5,TR13 0PP,0,2,retired,6
2354,1,0,0,71,08/06/2009,5,EX39 1NA,0,1,public,18
2355,1,0,0,23,08/06/2009,5,CV31 3HY,1,5,office,5
2356,1,0,0,20,08/06/2009,5,CV8 2NX,1,4,student,14
2357,1,0,0,22,08/06/2009,5,CV8 2NX,1,5,office,7
2358,1,0,0,21,08/06/2009,5,CV8 2NY,0,4,student,10
2359,1,0,0,22,08/06/2009,5,CV6 1NA,0,4,office,6
2360,1,0,0,18,08/06/2009,5,CV47 9QE,0,3,office,13
2361,1,0,0,28,08/06/2009,5,CV32 7SE,0,2,office,4
2362,1,0,0,58,08/06/2009,4,TW7 6AQ,0,2,retired,18
2363,1,0,0,38,08/06/2009,5,RG25 2PL,0,6,home,7
2364,1,0,0,-1,08/06/2009,4,-,-1,-1,unknown,2
2365,1,0,0,61,08/06/2009,5,PL4 6QP,0,2,research,18
2366,1,0,0,44,08/06/2009,4,BH18 9NW,0,4,teaching,13
2367,1,0,0,27,08/06/2009,0,TS5 5DW,0,2,office,16
2368,1,0,0,33,08/06/2009,0,SR3 1TF,0,4,home,4
2369,1,0,0,24,08/06/2009,4,SW18 2AQ,0,2,service,27
2370,1,0,0,69,08/06/2009,0,TS15 9JA,1,2,unknown,10
2371,1,0,0,32,08/06/2009,5,TR11 5AX,0,2,office,11
2372,1,0,0,68,08/06/2009,1,LE19 3EZ,0,5,home,8
2373,1,0,0,38,08/06/2009,5,PL7 2UY,0,4,health,10
2374,1,0,0,56,08/06/2009,2,CB1 3NW,1,1,health,38
2375,1,0,0,64,08/06/2009,5,PL7 5DN,1,2,research,11
2376,1,0,0,68,08/06/2009,5,PL9 8TJ,1,1,retired,2
2377,1,0,0,37,08/06/2009,2,OX29 4JS,0,2,office,30
2378,1,0,0,40,08/06/2009,6,PH1 1HP,0,4,student,4
2379,1,0,0,59,08/06/2009,3,SW11 4PD,1,1,retired,12
2380,1,0,0,71,08/06/2009,5,EX21 5QL,1,2,retired,13
2381,1,0,0,66,08/06/2009,5,CF64 1DZ,1,2,retired,55
2382,1,0,0,81,08/06/2009,5,BS22 6BG,1,1,retired,15
2383,1,0,0,73,08/06/2009,5,BS26 2LE,0,2,retired,22
2384,1,0,0,51,08/06/2009,2,NR8 6QS,1,3,health,29
2385,1,0,0,56,08/06/2009,4,KT11 2JG,0,2,office,22
2386,1,0,0,23,08/06/2009,4,SW17 8QE,0,4,office,11
2387,1,0,0,37,08/06/2009,2,B37 5NQ,0,3,office,6
2388,1,0,0,55,08/06/2009,4,DT11 0QT,0,3,office,3
2389,1,0,0,46,08/06/2009,5,TA1 4DF,0,3,office,6
2390,1,0,0,69,08/06/2009,1,LE3 8AF,0,3,retired,2
2391,1,0,0,64,08/06/2009,1,-,0,2,retired,16
2392,1,0,0,72,08/06/2009,2,SG4 7UE,0,1,retired,34
2393,1,0,0,29,08/06/2009,2,CB2 1HP,0,2,unknown,24
2394,1,0,0,63,08/06/2009,2,CB21 4LH,0,2,home,9
2395,1,0,0,50,08/06/2009,0,CH66 4SG,1,2,office,1
2396,1,0,0,67,08/06/2009,6,BL8 2SF,1,2,retired,50
2397,1,0,0,59,08/06/2009,6,PA5 0SS,0,2,health,8
2398,1,0,0,59,08/06/2009,6,FK1 5PW,0,1,retired,4
2399,1,0,0,55,08/06/2009,6,BB2 3SR,0,3,home,104
2400,1,0,0,61,08/06/2009,3,CM1 2RA,1,1,retired,10
2401,1,0,0,63,08/06/2009,4,BN3 3EG,1,1,retired,10
2402,1,0,0,81,08/06/2009,2,NR31 9QG,0,1,retired,2
2403,1,0,0,55,08/06/2009,2,SY8 1PD,0,2,research,4
2404,1,0,0,62,08/06/2009,4,BN21 2RE,0,1,retired,6
2405,1,0,0,54,08/06/2009,4,RH10 7DE,0,3,teaching,236
2406,1,0,0,55,08/06/2009,2,B31 1LJ,0,1,retired,73
2407,1,0,0,59,08/06/2009,4,CR0 2QU,0,1,retired,1
2408,1,0,0,67,08/06/2009,4,BR1 2RD,0,1,unknown,30
2409,1,0,0,77,08/06/2009,4,CR5 1QS,1,2,retired,24
2410,1,0,0,34,08/06/2009,0,L15 8HH,1,1,research,7
2411,1,0,0,45,08/06/2009,4,SO16 3HD,0,5,home,10
2412,1,0,0,78,08/06/2009,4,SP6 2JA,1,1,retired,7
2413,1,0,0,24,08/06/2009,3,CM1 6XZ,1,2,office,9
2414,1,0,0,69,08/06/2009,6,AL3 7NY,1,2,office,5
2415,1,0,0,33,08/06/2009,4,SO16 9DW,0,1,student,47
2416,1,0,0,65,08/06/2009,3,SW19 8DB,0,2,office,17
2417,1,0,0,36,08/06/2009,4,TW12 2FA,0,4,service,41
2418,1,0,0,56,08/06/2009,5,TA12 6ER,0,2,teaching,9
2419,1,0,0,64,08/06/2009,5,RG14 6SY,0,1,service,11
2420,1,0,0,55,08/06/2009,6,PR2 9WX,0,4,office,16
2421,1,0,0,33,08/06/2009,2,-,0,2,public,9
2422,1,0,0,50,08/06/2009,0,LL11 4BU,1,5,research,137
2423,1,0,0,67,08/06/2009,1,CV36 4QT,0,2,retired,26
2424,1,0,0,53,08/06/2009,3,HP13 7XT,0,2,public,27
2425,1,0,0,58,08/06/2009,4,PO32 6SH,0,2,unemployed,10
2426,1,0,0,47,08/06/2009,4,PO15 6BJ,1,4,office,18
2427,1,0,0,55,08/06/2009,4,PO8 8PU,0,1,teaching,5
2428,1,0,0,54,08/06/2009,4,PO7 7XP,1,5,service,11
2429,1,0,0,51,08/06/2009,2,OX16 1FS,0,2,office,34
2430,1,0,0,36,08/06/2009,2,SG6 2TY,0,2,office,17
2431,1,0,0,40,08/06/2009,3,-,0,1,unknown,82
2432,1,0,0,62,08/06/2009,1,LE7 1HY,0,2,retired,5
2433,1,0,0,17,08/06/2009,3,HP1 2TH,0,4,student,9
2434,1,0,0,25,08/06/2009,1,S44 6EJ,1,1,service,493
2435,1,0,0,48,08/06/2009,6,LA10 5DT,0,3,health,12
2436,1,0,0,55,08/06/2009,5,SN15 4AD,0,1,office,40
2437,1,0,0,60,08/06/2009,1,LE9 6QY,0,1,retired,17
2438,1,0,0,58,08/06/2009,2,LU3 3XJ,1,2,office,16
2439,1,0,0,42,08/06/2009,3,HP18 0ST,0,4,health,43
2440,1,0,0,27,08/06/2009,4,KT17 4BY,0,1,office,6
2441,1,0,0,55,08/06/2009,1,S60 5QA,0,2,office,6
2442,1,0,0,59,08/06/2009,4,PO8 0HR,1,2,retired,31
2443,1,0,0,39,08/06/2009,4,GU15 1PN,0,2,office,8
2444,1,0,0,56,08/06/2009,4,PO18 8NS,0,4,teaching,26
2445,1,0,0,54,08/06/2009,3,WD7 8DD,1,2,office,51
2446,1,0,0,-1,08/06/2009,2,-,-1,-1,unknown,4
2447,1,0,0,22,08/06/2009,4,KT8 1SA,0,3,service,55
2448,1,0,0,66,08/06/2009,4,TW2 5RU,1,4,service,10
2449,1,0,0,40,08/06/2009,4,KT12 2AB,1,4,office,26
2450,1,0,0,69,08/06/2009,5,-,0,2,retired,117
2451,1,0,0,49,08/06/2009,3,TN37 6QY,0,4,service,17
2452,1,0,0,59,08/06/2009,0,CH62 6ES,0,1,retired,3
2453,1,0,0,47,08/06/2009,2,CB23 8TH,0,4,research,6
2454,1,0,0,41,08/06/2009,4,RH13 6SJ,0,3,home,6
2455,1,0,0,71,08/06/2009,6,IV12 4SH,1,2,retired,6
2456,1,0,0,61,08/06/2009,4,PO8 0HR,0,2,retired,12
2457,1,0,0,29,08/06/2009,5,BA11 4RA,0,2,research,9
2458,1,0,0,57,08/06/2009,5,BS35 1HB,0,2,retired,8
2459,1,0,0,68,08/06/2009,3,ME6 5PY,0,1,retired,5
2460,1,0,0,24,08/06/2009,2,OX4 6BT,0,2,teaching,66
2461,1,0,0,30,08/06/2009,2,SY23 2NL,1,1,research,5
2462,1,0,0,59,08/06/2009,4,KT22 9GS,1,1,unemployed,5
2463,1,0,0,40,08/06/2009,4,TW17 0RZ,1,3,office,7
2464,1,0,0,-1,08/06/2009,3,-,-1,-1,unknown,14
2465,1,0,0,40,08/06/2009,2,B14 7JA,0,1,office,29
2466,1,0,0,53,08/06/2009,4,BH24 4BU,1,5,service,19
2467,1,0,0,62,08/06/2009,4,BN13 3DG,0,2,health,45
2468,1,0,0,87,08/06/2009,5,HR2 8AW,1,2,retired,3
2469,1,0,0,56,08/06/2009,2,SY4 4AA,0,2,health,1
2470,1,0,0,52,08/06/2009,2,OX1 4LR,0,4,public,45
2471,1,0,0,19,08/06/2009,6,AB24 1XB,1,2,student,78
2472,1,0,0,17,08/06/2009,6,KW12 6YD,0,3,student,3
2473,1,0,0,66,08/06/2009,5,TQ6 9JP,0,3,retired,6
2474,1,0,0,76,08/06/2009,2,OX10 0HB,0,1,retired,52
2475,1,0,0,35,08/06/2009,5,NP16 7BE,0,4,mechanic,13
2476,1,0,0,47,08/06/2009,5,PL2 1BX,1,1,office,11
2477,1,0,0,77,08/06/2009,3,SS2 4TD,1,2,retired,16
2478,1,0,0,56,08/06/2009,6,BL1 3RY,0,3,retired,15
2479,1,0,0,76,08/06/2009,1,DN11 8DZ,1,2,retired,11
2480,1,0,0,42,08/06/2009,4,RH13 6SJ,0,4,office,8
2481,1,0,0,62,08/06/2009,2,SY1 4QQ,0,2,unknown,43
2482,1,0,0,19,08/06/2009,0,-,0,2,student,3
2483,1,0,0,71,08/06/2009,2,B98 8EE,1,2,retired,11
2484,1,0,0,53,08/06/2009,1,NN6 0DU,0,2,teaching,15
2485,1,0,0,10,08/06/2009,1,NN14 1AW,1,4,schoolchild,20
2486,1,0,0,43,08/06/2009,5,WR6 6AY,0,5,home,16
2487,1,0,0,57,08/06/2009,3,CO4 0PY,0,3,retired,43
2488,1,0,0,64,08/06/2009,2,TF7 5LU,0,1,retired,5
2489,1,0,0,61,08/06/2009,6,BL8 1TT,0,2,retired,2
2490,1,0,0,30,08/06/2009,4,TW9 2JR,1,2,unemployed,7
2491,1,0,0,74,08/06/2009,5,GL1 4NW,1,3,retired,30
2492,1,0,0,46,08/06/2009,4,KT13 0RG,0,1,office,143
2493,1,0,0,34,08/06/2009,3,EN11 8HT,1,1,office,4
2494,1,0,0,62,08/06/2009,1,S26 5RF,1,2,unknown,4
2495,1,0,0,37,08/06/2009,6,BB4 8LH,0,4,office,4
2496,1,0,0,76,08/06/2009,2,WD6 2SU,0,1,retired,3
2497,1,0,0,78,08/06/2009,1,S63 7JL,0,2,retired,16
2498,1,0,0,68,08/06/2009,1,BD11 1HL,1,2,retired,6
2499,1,0,0,66,08/06/2009,2,IP31 1AS,1,2,retired,13
2500,1,0,0,72,08/06/2009,0,WA8 7EP,0,1,retired,8
2501,1,0,0,42,08/06/2009,1,S17 4HR,1,1,office,6
2502,1,0,0,43,08/06/2009,4,PO6 3HX,0,4,health,18
2503,1,0,0,67,08/06/2009,1,NG31 6PX,1,1,retired,9
2504,1,0,0,-1,08/06/2009,3,E17 8EU,0,1,retired,1
2505,1,0,0,49,08/06/2009,3,HP9 1LL,0,2,office,12
2506,1,0,0,63,08/06/2009,1,-,0,1,retired,64
2507,1,0,0,29,08/06/2009,5,CV35 7JS,0,5,office,5
2508,1,0,0,63,08/06/2009,5,EX2 8GU,0,1,retired,13
2509,1,0,0,34,08/06/2009,3,SE23 3NR,1,1,unknown,17
2510,1,0,0,84,08/06/2009,4,SP7 8EL,0,1,retired,79
2511,1,0,0,82,08/06/2009,4,GU9 7RU,0,1,retired,16
2512,1,0,0,56,08/06/2009,1,DE75 7BA,0,2,health,28
2513,1,0,0,46,08/06/2009,0,NG3 5PL,0,2,office,35
2514,1,0,0,34,08/06/2009,1,BD6 3RG,0,2,office,14
2515,1,0,0,36,08/06/2009,6,BL3 6LQ,0,4,public,11
2516,1,0,0,63,08/06/2009,0,WA14 5JT,0,2,research,6
2517,1,0,0,67,08/06/2009,2,NR33 9JN,1,2,retired,4
2518,1,0,0,52,08/06/2009,2,GY3 5AL,0,2,public,35
2519,1,0,0,36,08/06/2009,2,NR2 4LF,0,4,research,6
2520,1,0,0,15,08/06/2009,5,EX31 2HD,0,3,schoolchild,11
2521,1,0,0,66,08/06/2009,5,HR4 0LA,0,2,retired,1
2522,1,0,0,34,08/06/2009,5,TQ13 0PH,0,3,unknown,10
2523,1,0,0,86,08/06/2009,3,E15 4EN,0,1,retired,15
2524,1,0,0,70,08/06/2009,1,CV3 3FD,0,1,unknown,3
2525,1,0,0,40,08/06/2009,1,DE21 4JN,0,3,home,38
2526,1,0,0,62,08/06/2009,3,SE13 7SP,1,3,health,2
2527,1,0,0,47,08/06/2009,0,NG1 1JL,0,2,office,5
2528,1,0,0,39,08/06/2009,5,GL50 3LE,0,1,unknown,3
2529,1,0,0,27,08/06/2009,4,BR2 7PE,1,2,service,15
2530,1,0,0,70,08/06/2009,4,SM6 7DN,0,2,retired,13
2531,1,0,0,41,08/06/2009,0,LL53 5BL,1,2,labour,106
2532,1,0,0,43,08/06/2009,1,NG12 3HR,0,3,public,55
2533,1,0,0,45,08/06/2009,1,S74 8HY,0,4,teaching,9
2534,1,0,0,50,08/06/2009,4,HA4 7ED,1,4,research,11
2535,1,0,0,70,08/06/2009,5,BA3 3EX,0,2,health,3
2536,1,0,0,83,08/06/2009,5,GL52 3BS,1,1,retired,1
2537,1,0,0,57,08/06/2009,6,OL16 2JJ,0,2,home,7
2538,1,0,0,53,08/06/2009,1,S5 9NP,0,1,public,13
2539,1,0,0,14,08/06/2009,2,-,0,3,schoolchild,15
2540,1,0,0,33,08/06/2009,0,DL12 8JT,0,2,student,15
2541,1,0,0,33,08/06/2009,0,NE6 5PP,0,4,unemployed,24
2542,1,0,0,22,08/06/2009,0,NE6 5PQ,0,4,health,91
2543,1,0,0,33,08/06/2009,4,RH1 4PU,0,4,home,53
2544,1,0,0,48,08/06/2009,4,BN2 4LR,0,2,office,9
2545,1,0,0,69,08/06/2009,6,LA6 1AG,1,2,retired,3
2546,1,0,0,44,08/06/2009,1,HX6 1EJ,0,4,teaching,53
2547,1,0,0,50,08/06/2009,6,PA33 1AW,0,2,health,5
2548,1,0,0,54,08/06/2009,4,RH1 1BT,0,1,office,3
2549,1,0,0,44,08/06/2009,5,BH21 1TA,0,3,unknown,2
2550,1,0,0,75,08/06/2009,5,SA3 5LY,1,2,unknown,1
2551,1,0,0,74,08/06/2009,3,SE3 7PF,1,1,retired,26
2552,1,0,0,70,08/06/2009,1,LS29 0BG,0,2,retired,934
2553,1,0,0,50,08/06/2009,1,WF17 0NF,1,1,unemployed,5
2554,1,0,0,46,08/06/2009,5,BS31 2PF,0,3,health,51
2555,1,0,0,79,08/06/2009,5,CF35 5LU,1,1,retired,1
2556,1,0,0,71,08/06/2009,5,BS24 9NT,1,1,retired,3
2557,1,0,0,42,08/06/2009,6,BL3 3SU,0,3,home,4
2558,1,0,0,75,08/06/2009,2,BS7 9UG,0,1,retired,5
2559,1,0,0,47,08/06/2009,6,EH53 0QU,1,2,office,6
2560,1,0,0,38,08/06/2009,5,RG8 7LD,1,4,health,28
2561,1,0,0,67,08/06/2009,5,NP22 3QD,0,2,retired,12
2562,1,0,0,49,08/06/2009,2,OX44 7QB,0,3,health,13
2563,1,0,0,48,08/06/2009,2,PE28 4HB,1,3,office,33
2564,1,0,0,26,08/06/2009,1,LE2 2PB,0,2,health,28
2565,1,0,0,55,08/06/2009,0,WA16 8HA,0,1,office,10
2566,1,0,0,54,08/06/2009,1,LS16 7NY,0,3,teaching,11
2567,1,0,0,62,08/06/2009,5,BS9 2PR,0,1,retired,10
2568,1,0,0,55,08/06/2009,6,CA20 1PB,1,1,unknown,38
2569,1,0,0,50,08/06/2009,1,LS15 0EA,0,2,office,35
2570,1,0,0,42,08/06/2009,0,DL7 9PW,1,3,mechanic,9
2571,1,0,0,50,08/06/2009,6,AB22 8SR,0,3,health,5
2572,1,0,0,79,08/06/2009,1,-,1,1,retired,6
2573,1,0,0,43,08/06/2009,3,CM9 8NL,0,2,office,92
2574,1,0,0,34,08/06/2009,5,DT4 9BE,1,2,unknown,8
2575,1,0,0,44,08/06/2009,4,PO12 1GP,0,3,teaching,17
2576,1,0,0,70,08/06/2009,0,LL30 3DD,0,2,retired,5
2577,1,0,0,37,08/06/2009,5,SA1 6RJ,1,3,health,10
2578,1,0,0,54,08/06/2009,4,CM23 2PA,0,2,public,13
2579,1,0,0,39,08/06/2009,4,GU11 3ED,0,4,office,34
2580,1,0,0,68,08/06/2009,2,TF1 2PH,0,1,retired,20
2581,1,0,0,50,08/06/2009,6,CA13 0DF,0,2,health,32
2582,1,0,0,47,08/06/2009,3,CM16 6TD,0,4,office,19
2583,1,0,0,42,08/06/2009,1,DN32 7QL,0,4,health,32
2584,1,0,0,69,08/06/2009,3,ME13 7NF,1,2,entertain,58
2585,1,0,0,63,08/06/2009,5,SN4 7HS,1,2,unknown,18
2586,1,0,0,37,08/06/2009,4,RH12 1RY,0,3,health,10
2587,1,0,0,56,08/06/2009,4,SL5 7QE,1,4,unknown,14
2588,1,0,0,50,08/06/2009,5,TA6 6JN,0,2,service,9
2589,1,0,0,18,08/06/2009,4,SL3 7DP,0,3,service,115
2590,1,0,0,58,08/06/2009,5,GL51 7LT,1,5,office,4
2591,1,0,0,68,08/06/2009,2,PE9 3NF,0,2,retired,17
2592,1,0,0,57,08/06/2009,4,SL4 2BE,0,1,office,5
2593,1,0,0,56,08/06/2009,4,BR3 1AH,1,2,service,16
2594,1,0,0,41,08/06/2009,0,LL12 9PQ,0,4,health,53
2595,1,0,0,18,08/06/2009,1,CV4 8EB,0,14,student,13
2596,1,0,0,62,08/06/2009,2,B68 9LJ,0,2,teaching,27
2597,1,0,0,38,08/06/2009,2,-,0,4,service,105
2598,1,0,0,31,08/06/2009,2,B74 4LE,0,4,home,43
2599,1,0,0,36,08/06/2009,3,SE22 0DP,0,2,office,6
2600,1,0,0,-1,08/06/2009,1,NN9 6SQ,-1,4,unknown,17
2601,1,0,0,66,08/06/2009,1,NN3 3EE,0,2,retired,5
2602,1,0,0,31,08/06/2009,2,-,1,2,office,34
2603,1,0,0,76,08/06/2009,1,CV11 6AH,0,7,home,4
2604,1,0,0,37,08/06/2009,1,CV35 7JR,1,4,office,19
2605,1,0,0,72,08/06/2009,4,SO30 0LX,0,1,retired,16
2606,1,0,0,55,08/06/2009,4,SO23 8DS,0,3,teaching,31
2607,1,0,0,33,08/06/2009,4,SP4 7NU,0,2,public,13
2608,1,0,0,53,08/06/2009,3,N21 3PX,0,3,home,5
2609,1,0,0,60,08/06/2009,3,N6 5NY,0,2,retired,8
2610,1,0,0,31,08/06/2009,4,WC2E 7AW,1,1,office,9
2611,1,0,0,-1,08/06/2009,4,-,-1,-1,unknown,6
2612,1,0,0,41,08/06/2009,4,NW10 6ED,1,3,service,11
2613,1,0,0,28,08/06/2009,4,W13 9TJ,1,1,office,4
2614,1,0,0,54,08/06/2009,1,S9 5EL,1,3,public,27
2615,1,0,0,39,08/06/2009,0,NE9 5QL,0,4,office,78
2616,1,0,0,69,08/06/2009,0,LL59 5BA,1,2,retired,8
2617,1,0,0,36,08/06/2009,0,CW10 9GD,0,4,office,16
2618,1,0,0,59,08/06/2009,4,PO14 1JH,0,2,health,34
2619,1,0,0,82,08/06/2009,2,B90 4BQ,0,1,retired,5
2620,1,0,0,59,08/06/2009,4,SO50 5SQ,0,2,public,36
2621,1,0,0,75,08/06/2009,0,IM9 3EH,1,3,retired,7
2622,1,0,0,56,08/06/2009,0,NG4 3GJ,1,3,office,10
2623,1,0,0,88,08/06/2009,6,AB31 4AF,1,2,retired,13
2624,1,0,0,53,08/06/2009,6,EH52 6LU,1,3,unknown,40
2625,1,0,0,31,08/06/2009,6,AB21 0XY,1,1,mechanic,45
2626,1,0,0,31,08/06/2009,5,BS16 4PD,0,2,office,7
2627,1,0,0,39,08/06/2009,0,EN2 8EH,0,4,student,61
2628,1,0,0,39,08/06/2009,1,CV9 1DG,0,4,teaching,74
2629,1,0,0,40,08/06/2009,2,B42 1LW,1,2,mechanic,8
2630,1,0,0,64,08/06/2009,1,NN1 4JX,0,1,service,11
2631,1,0,0,55,08/06/2009,4,NW5 1PP,0,1,health,15
2632,1,0,0,50,08/06/2009,3,WD7 8DD,0,4,home,32
2633,1,0,0,38,08/06/2009,1,BD7 4BX,0,6,service,13
2634,1,0,0,64,08/06/2009,2,IP9 2RG,1,2,retired,17
2635,1,0,0,52,08/06/2009,1,LE2 9FD,1,4,teaching,25
2636,1,0,0,50,08/06/2009,1,WF1 4TF,0,1,public,15
2637,1,0,0,85,08/06/2009,2,IP2 0PE,1,2,retired,2
2638,1,0,0,23,08/06/2009,1,DE3 9AZ,1,3,public,12
2639,1,0,0,26,08/06/2009,2,DY12 1ET,0,2,student,61
2640,1,0,0,48,08/06/2009,6,G73 4RP,0,3,teaching,8
2641,1,0,0,53,08/06/2009,3,CM1 2RA,0,1,public,35
2642,1,0,0,31,08/06/2009,6,KA18 3EX,0,3,teaching,10
2643,1,0,0,24,08/06/2009,1,S21 4AF,0,5,home,39
2644,1,0,0,39,08/06/2009,0,M18 8RF,0,1,public,36
2645,1,0,0,3,08/06/2009,1,DN11 0FJ,0,4,teaching,17
2646,1,0,0,44,08/06/2009,0,L4 2SA,0,3,public,11
2647,1,0,0,29,08/06/2009,6,BL4 8EB,0,1,service,18
2648,1,0,0,59,08/06/2009,5,BS6 6SD,1,1,retired,11
2649,1,0,0,8,08/06/2009,5,PL25 3BN,0,8,schoolchild,8
2650,1,0,0,77,08/06/2009,5,RG14 1RQ,1,1,health,2
2651,1,0,0,61,08/06/2009,2,SY3 9HW,1,1,home,1
2652,1,0,0,65,08/06/2009,4,HA9 9PH,1,2,retired,1
2653,1,0,0,71,08/06/2009,4,BN16 1ND,0,2,home,26
2654,1,0,0,71,08/06/2009,3,ME17 4QT,0,1,unknown,6
2655,1,0,0,59,08/06/2009,0,LL29 8EX,1,2,mechanic,2
2656,1,0,0,71,08/06/2009,4,CR4 1RF,0,1,retired,14
2657,1,0,0,70,08/06/2009,2,NR30 4JS,0,1,retired,46
2658,1,0,0,43,08/06/2009,2,B64 5NU,0,4,home,60
2659,1,0,0,77,08/06/2009,6,BL1 5BE,1,1,retired,30
2660,1,0,0,82,08/06/2009,2,B26 2ET,1,1,office,1
2661,1,0,0,59,08/06/2009,0,CH43 7QR,1,1,unknown,105
2662,1,0,0,62,08/06/2009,0,LL54 5EU,0,2,retired,11
2663,1,0,0,65,08/06/2009,0,WA7 6LE,1,2,retired,8
2664,1,0,0,52,08/06/2009,6,ML5 2AX,1,1,unemployed,1
2665,1,0,0,78,08/06/2009,0,SK13 0BG,1,1,retired,37
2666,1,0,0,50,08/06/2009,2,DE11 8DB,0,4,unknown,40
2667,1,0,0,85,08/06/2009,3,SW14 8AU,0,1,retired,10
